environment	page node id	link	url location	page title	drupal content type	publish status	page content age	total views	status codes	path depth	team count	team ids	team names	block teams count	block team ids	block teams	total node count	reusable block count	# blocks with no team	blocks with team matching page	blocks with team not matching page	percent blocks no team	percent blocks page team match	block types	block type details	reusable block types
arts	1455832	link	https://arts.ucalgary.ca/art-art-history/about/facilities/studio-workshop-and-technical-resources/etching-studio	ART About Facilities Studio Workshop Technical Etching studio	Basic page	Published	2.5	17	200	4	1	36	ART & ART HIST - 36	1	36	ART & ART HIST - 36	3	1	1	2	0	33	67	Hero CTA|Info Shim|Panorama	Hero CTA (1,2023-02-16) | Info Shim (1,2023-07-10) | Panorama (1,2020-09-18)	Info Shim
arts	1455833	link	https://arts.ucalgary.ca/art-art-history/about/facilities/studio-workshop-and-technical-resources/photography-studio	ART About Facilities Studio Workshop Technical Photography studio	Basic page	Published	2.5	246	200	4	1	36	ART & ART HIST - 36	1	36	ART & ART HIST - 36	3	1	1	2	0	33	67	Hero CTA|Info Shim|Panorama	Hero CTA (1,2023-02-16) | Info Shim (1,2023-07-10) | Panorama (1,2021-02-08)	Info Shim
arts	1455851	link	https://arts.ucalgary.ca/international-indigenous-studies/contact	IIS Contact	Basic page	Published	2.3	163	200	1	1	30	IIS - 30	2	1|30	ARTS - 1|IIS - 30	4	1	1	2	1	25	50	Banner|Hero CTA|More Information|Text Grid	Banner (1,2023-09-26) | Hero CTA (1,2023-02-16) | More Information (1,2023-07-10) | Text Grid (1,2023-04-26)	Banner
arts	1455861	link	https://arts.ucalgary.ca/international-indigenous-studies/current-students/courses	IIS Current Students Courses	Basic page	Published	1.6	174	200	2	1	30	IIS - 30	1	30	IIS - 30	4		1	3	0	25	75	Divider|Hero CTA|Image with Text|Info Shim	Divider (1,2020-10-06) | Hero CTA (1,2023-02-16) | Image with Text (1,2024-06-10) | Info Shim (1,2021-12-01)	
arts	1455885	link	https://arts.ucalgary.ca/international-indigenous-studies/contact/indigenous-supports-campus	IIS Contact Indigenous Supports on Campus	Basic page	Published	2.5	18	200	2	1	30	IIS - 30	1	30	IIS - 30	2		1	1	0	50	50	Hero CTA|Text Grid	Hero CTA (1,2023-02-16) | Text Grid (1,2023-07-10)	
arts	1455887	link	https://arts.ucalgary.ca/international-indigenous-studies/contact/indigenous-supports-campus-0	IIS Contact Indigenous Supports off Campus	Basic page	Published	2.5	24	200	2	1	30	IIS - 30	1	30	IIS - 30	2		1	1	0	50	50	Hero CTA|Text Grid	Hero CTA (1,2023-02-16) | Text Grid (1,2023-07-10)	
arts	1455926	link	https://arts.ucalgary.ca/centre-military-security-strategic-studies/future-students/faqs	CMSS Current Students FAQs	Basic page	Published	2.5	81	200	2	1	25	CMSS - 25	1	25	CMSS - 25	3		1	2	0	33	67	Accordion|Divider|Hero CTA	Accordion (1,2022-02-18) | Divider (1,2023-07-10) | Hero CTA (1,2023-02-16)	
arts	1455938	link	https://arts.ucalgary.ca/creative-performing-arts/news-and-events/school-events/2020-21-online-performances	Online Events	Basic page	Published	2.3	9	200	3	1	26	SCPA - 26	1	26	SCPA - 26	24		1	23	0	4	96	Divider|Hero CTA|Image|Text	Divider (2,2020-10-19) | Hero CTA (1,2023-02-16) | Image (9,2023-09-26) | Text (12,2023-09-26)	
arts	1455942	link	https://arts.ucalgary.ca/calgary-institute-humanities/working-groups-and-research/interdisciplinary-working-groups/cih-working-groups-and-research-working-groups-2019-20-archives	CIH | Working Groups and Research | Working Groups | 2019-20 Archives	Basic page	Published	2.3	11	200	3	1	24	CIH - 24	1	24	CIH - 24	2		1	1	0	50	50	Hero CTA|Text	Hero CTA (1,2023-02-16) | Text (1,2023-09-26)	
arts	1455944	link	https://arts.ucalgary.ca/calgary-institute-humanities/contact	Contact | Calgary Institute for the Humanities | University of Calgary	Basic page	Published	0.7	331	200	1	1	24	CIH - 24	2	1|24	ARTS - 1|CIH - 24	4	2	1	2	1	25	50	Banner|Hero CTA|More Information|Trio CTA	Banner (1,2023-09-26) | Hero CTA (1,2023-05-19) | More Information (1,2023-02-13) | Trio CTA (1,2025-04-25)	Banner|Trio CTA
arts	1455961	link	https://arts.ucalgary.ca/political-science/current-students/undergraduate/political-science-program-requirements/ba-honours-political-science	BA Honours in Political Science	Basic page	Published	0.6	518	200	4	1	9	POLI - 9	1	9	POLI - 9	2		1	1	0	50	50	Hero CTA|Text	Hero CTA (1,2025-06-13) | Text (1,2025-06-25)	
arts	1455980	link	https://arts.ucalgary.ca/about/about-faculty/equity-diversity-inclusion-accessibiliy	EDI Equity, Diversity, Inclusion and Accessibility | Faculty of Arts | University of Calgary	Basic page	Published	0.1	216	200	2	2	1|63	ARTS - 1|ARTS EDI	2	1|63	ARTS - 1|ARTS EDI	22	16	1	0	21	5	0	Accordion (Minimal)|Banner|Divider|Hero CTA|Image|Image with Text|Info Shim|News Feed|Related Content|Text	Accordion (Minimal) (2,2025-04-22) | Banner (2,2025-04-24) | Divider (3,2024-09-05) | Hero CTA (1,2025-04-24) | Image (1,2024-10-08) | Image with Text (3,2025-12-15) | Info Shim (1,2024-09-25) | News Feed (1,2025-04-24) | Related Content (1,2024-10-08) | Text (7,2025-04-22)	Accordion (Minimal)|Banner|Divider|Image|Image with Text|News Feed|Related Content|Text
arts	1456079	link	https://arts.ucalgary.ca/classics-religion/research/expanding-sikh-studies	CLARE Research Expanding Sikh Studies Initiative	Basic page	Published	1.9	533	200	2	1	2	CLARE - 2	2	1|2	ARTS - 1|CLARE - 2	10		2	7	1	20	70	Divider|Hero CTA|Image|Image with Text|News Feed|Streaming Media|Text|Text Grid	Divider (1,2022-10-25) | Hero CTA (1,2023-02-16) | Image (1,2023-09-26) | Image with Text (1,2023-09-26) | News Feed (1,2022-07-04) | Streaming Media (1,2023-01-19) | Text (3,2024-02-20) | Text Grid (1,2022-10-25)	
arts	1456170	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/conferences/ICCSLTE2022/ICCSLTE2022	ICCSLTE | Home	Basic page	Published	2.5	32	200|301	3	1	64	Conference - ICCSLTE	1	64	Conference - ICCSLTE	2		1	1	0	50	50	Hero CTA	Hero CTA (2,2023-07-10)	
